rowid,sampleid,age,gender
53261,096342,fourties,female
53262,142756,fourties,female
53263,141467,seventies,male
53264,083166,twenties,male
53265,085008,fourties,female
53266,123146,fourties,male
53267,055845,twenties,female
53268,043955,fifties,male
53269,116169,teens,female
53270,108853,fifties,male
53271,005923,seventies,male
53272,082560,sixties,male
53273,054327,fifties,male
53274,011895,fourties,male
53275,077747,seventies,female
53276,114352,sixties,female
53277,025563,teens,female
53278,142985,teens,male
53279,096585,thirties,male
53280,026544,sixties,male
53281,132753,thirties,female
53282,065053,teens,male
53283,006062,twenties,male
53284,137359,fifties,female
53285,114582,fifties,female
53286,010989,fourties,male
53287,123077,sixties,female
53288,062089,fourties,male
53289,002753,thirties,male
53290,005521,twenties,female
53291,035345,thirties,male
53292,095601,teens,female
53293,086995,sixties,female
53294,118805,seventies,male
53295,027722,twenties,female
53296,023925,fourties,female
53297,106792,fourties,male
53298,076128,sixties,female
53299,044987,teens,male
53300,052171,fourties,female
53301,110893,twenties,female
53302,090361,sixties,female
53303,026510,fourties,male
53304,017998,thirties,male
53305,018953,thirties,male
53306,139390,sixties,female
53307,115392,teens,female
53308,017559,sixties,male
53309,100662,thirties,male
53310,107351,fifties,male
53311,075582,twenties,female
53312,029300,sixties,female
53313,009800,twenties,female
53314,004259,seventies,female
53315,070429,teens,female
53316,089890,twenties,female
53317,090603,teens,female
53318,017131,thirties,female
53319,014264,seventies,male
53320,071657,twenties,female
53321,051354,teens,male
53322,027933,fifties,male
53323,146012,seventies,female
53324,116086,fifties,male
53325,068843,twenties,male
53326,071703,sixties,male
53327,007297,fourties,female
53328,045746,fourties,male
53329,083996,twenties,female
53330,092202,sixties,male
53331,121173,teens,female
53332,128476,sixties,female
53333,017620,thirties,male
53334,082484,fourties,male
53335,105448,fifties,female
53336,124720,fourties,male
53337,141998,thirties,male
53338,091582,sixties,male
53339,139801,teens,male
53340,100428,seventies,female
53341,042912,fourties,male
53342,122282,fourties,male
53343,078516,twenties,male
53344,099654,teens,female
53345,017514,twenties,male
53346,006408,fifties,male
53347,133112,teens,male
53348,117798,fourties,male
53349,073803,thirties,male
53350,106005,twenties,female
53351,080478,twenties,male
53352,024416,thirties,male
53353,029850,sixties,female
53354,010130,thirties,male
53355,046413,twenties,female
53356,104896,fifties,male
53357,026877,fourties,female
53358,100632,seventies,male
53359,037073,teens,female
53360,140501,seventies,male
53361,059101,thirties,male
53362,008698,twenties,male
53363,130377,fifties,male
53364,058845,thirties,male
53365,033813,twenties,female
53366,100127,seventies,male
53367,132207,seventies,male
53368,132220,seventies,male
53369,040751,fourties,female
53370,143994,twenties,female
53371,138034,sixties,female
53372,115651,seventies,female
53373,132919,twenties,female
53374,060960,teens,male
53375,103083,fifties,male
53376,010744,fifties,male
53377,035247,thirties,female
53378,036108,fifties,male
53379,068394,teens,male
53380,100231,fifties,male
53381,052926,seventies,female
53382,092551,teens,male
53383,109700,seventies,male
53384,024876,sixties,female
53385,137641,thirties,male
53386,138447,fifties,female
53387,018881,sixties,male
53388,145613,fourties,female
53389,137649,seventies,male
53390,124552,teens,female
53391,032263,thirties,female
53392,056651,fifties,female
53393,116539,twenties,female
53394,081306,thirties,female
53395,078961,fourties,female
53396,001832,teens,male
53397,071214,twenties,male
53398,061655,twenties,male
53399,085244,twenties,female
53400,061915,fourties,male
53401,038523,fourties,female
53402,041206,fifties,male
53403,106774,fourties,female
53404,009253,twenties,male
53405,134469,twenties,male
53406,064340,fifties,female
53407,085059,seventies,male
53408,097523,seventies,female
53409,009309,fourties,male
53410,061506,fifties,male
53411,090390,fifties,male
53412,045059,sixties,male
53413,017876,teens,male
53414,006845,fourties,female
53415,081963,sixties,female
53416,074605,twenties,female
53417,069586,twenties,female
53418,057061,seventies,female
53419,102472,twenties,female
53420,075667,fifties,male
53421,124686,seventies,male
53422,124147,seventies,male
53423,023943,fourties,male
53424,120102,sixties,male
53425,137507,sixties,male
53426,123807,teens,male
53427,051435,twenties,male
53428,072504,fourties,female
53429,132921,twenties,female
53430,086276,fifties,female
53431,008893,twenties,male
53432,147130,twenties,male
53433,084344,fourties,male
53434,034354,teens,female
53435,019413,fourties,female
53436,048658,fourties,male
53437,092549,twenties,male
53438,090970,sixties,male
53439,095223,seventies,male
53440,137453,teens,female
53441,043656,fifties,male
53442,078493,teens,female
53443,090774,twenties,male
53444,052123,seventies,female
53445,073839,teens,male
53446,019559,twenties,male
53447,143241,twenties,male
53448,097620,thirties,female
53449,026517,seventies,female
53450,117152,seventies,female
53451,006580,sixties,male
53452,113792,thirties,female
53453,089058,teens,female
53454,139567,fifties,female
53455,105875,teens,female
53456,071274,thirties,female
53457,029988,fourties,male
53458,061391,teens,female
53459,001832,teens,male
53460,029435,teens,male
53461,032170,twenties,female
53462,014779,teens,female
53463,110260,teens,female
53464,007593,teens,male
53465,082614,twenties,female
53466,082977,thirties,female
53467,140962,twenties,male
53468,098478,thirties,female
53469,063680,fourties,male
53470,129779,seventies,male
53471,110291,teens,female
53472,126769,sixties,female
53473,143474,thirties,female
53474,056279,fifties,male
53475,054896,thirties,female
53476,039334,fifties,female
53477,117891,sixties,male
53478,064338,sixties,male
53479,130312,thirties,male
53480,128970,twenties,male
53481,031520,thirties,female
53482,115647,fifties,male
53483,025309,fourties,female
53484,062146,teens,female
53485,099119,sixties,female
53486,088984,seventies,female
53487,005268,teens,female
53488,001531,twenties,female
53489,096185,fourties,female
53490,121194,fifties,female
53491,110244,sixties,male
53492,122680,fifties,male
53493,021564,seventies,male
53494,000675,seventies,male
53495,057432,seventies,female
53496,111932,fourties,female
53497,059966,fifties,male
53498,085104,fourties,male
53499,044917,sixties,female
53500,067707,thirties,female
53501,021795,teens,male
53502,063363,thirties,female
53503,006908,sixties,female
53504,113191,twenties,male
53505,007491,fifties,female
53506,103862,sixties,male
53507,104646,fourties,female
53508,099790,seventies,male
53509,070427,thirties,male
53510,076120,seventies,male
53511,079615,teens,female
53512,030122,twenties,female
53513,103444,fifties,male
53514,047153,thirties,male
53515,115138,fourties,female
53516,132869,seventies,male
53517,060631,seventies,male
53518,042940,teens,male
53519,122255,thirties,male
53520,133330,twenties,male
53521,015785,twenties,female
53522,121558,fifties,male
53523,075022,seventies,male
53524,001644,thirties,male
53525,015534,seventies,male
53526,124297,seventies,female
53527,104410,twenties,male
53528,105187,fourties,male
53529,114098,twenties,male
53530,129839,teens,female
53531,049473,sixties,male
53532,061993,fourties,male
53533,146306,fourties,male
53534,128301,teens,male
53535,002668,teens,female
53536,106617,fifties,male
53537,075719,sixties,female
53538,117820,seventies,female
53539,136240,teens,male
53540,035706,teens,female
53541,048986,sixties,male
53542,122406,fourties,male
53543,099626,teens,female
53544,075929,fifties,male
53545,116636,sixties,male
53546,046873,seventies,male
53547,027072,teens,female
53548,107255,teens,female
53549,107595,fourties,female
53550,085323,thirties,female
53551,095616,thirties,female
53552,051381,fifties,female
53553,145008,thirties,female
53554,113038,seventies,male
53555,127922,fourties,female
53556,107596,fourties,male
53557,077770,thirties,male
53558,005197,seventies,female
53559,005241,fourties,female
53560,005419,teens,male
53561,043545,thirties,male
53562,043540,thirties,male
53563,117260,fourties,male
53564,091751,thirties,male
53565,133545,fifties,male
53566,102672,thirties,male
53567,080470,thirties,male
53568,103512,fourties,male
53569,112341,fourties,female
53570,004424,teens,female
53571,089991,fifties,male
53572,013441,sixties,female
53573,122478,thirties,female
53574,045744,twenties,female
53575,001219,teens,male
53576,053192,seventies,female
53577,108482,fifties,female
53578,117091,sixties,female
53579,015688,fifties,male
53580,029643,seventies,female
53581,108091,teens,male
53582,125880,sixties,female
53583,126900,sixties,female
53584,097711,thirties,male
53585,117775,teens,male
53586,115251,seventies,male
53587,075061,thirties,male
53588,118946,fourties,female
53589,102543,thirties,female
53590,097332,seventies,female
53591,024423,twenties,male
53592,019049,teens,male
53593,111169,fourties,male
53594,031274,seventies,female
53595,030135,fifties,male
53596,062773,twenties,male
53597,124040,fourties,male
53598,073811,fourties,male
53599,050989,teens,male
53600,058519,thirties,male
53601,127350,fourties,male
53602,117152,seventies,female
53603,002466,fifties,male
53604,037260,teens,male
53605,088434,seventies,male
53606,065101,sixties,female
53607,046950,fifties,male
53608,038315,sixties,female
53609,018271,fourties,male
53610,122440,thirties,male
53611,092726,seventies,male
53612,141820,seventies,female
53613,073694,fifties,female
53614,089362,seventies,male
53615,120262,twenties,male
53616,102318,fourties,male
53617,089992,teens,female
53618,087694,thirties,male
53619,074061,teens,female
53620,081126,fourties,male
53621,035878,thirties,male
53622,116488,fifties,female
53623,134417,thirties,female
53624,062160,twenties,female
53625,082586,teens,male
53626,071053,fourties,male
53627,015863,fifties,female
53628,072643,fifties,female
53629,039882,fourties,male
53630,118732,thirties,female
53631,015086,seventies,male
53632,039664,thirties,female
53633,132098,teens,female
53634,044324,twenties,male
53635,137976,twenties,female
53636,032563,sixties,male
53637,138247,twenties,female
53638,003936,twenties,male
53639,131795,twenties,male
53640,031208,fourties,female
53641,004921,sixties,male
53642,022749,fourties,male
53643,015403,sixties,female
53644,085274,teens,male
53645,087911,fifties,female
53646,025356,twenties,male
53647,085137,fifties,male
53648,065330,twenties,male
53649,010790,thirties,male
53650,129114,thirties,male
53651,014027,sixties,male
53652,074705,twenties,female
53653,022177,fourties,female
53654,004952,sixties,female
53655,061071,thirties,female
53656,024576,fourties,female
53657,008952,fifties,male
53658,019272,thirties,male
53659,093223,sixties,female
53660,104859,twenties,female
53661,092199,fourties,female
53662,103919,thirties,female
53663,002925,teens,male
53664,134642,fifties,male
53665,123565,sixties,male
53666,079653,seventies,male
53667,139656,fourties,female
53668,030769,sixties,male
53669,048979,thirties,female
53670,079823,seventies,male
53671,093676,twenties,male
53672,023841,sixties,male
53673,019874,fifties,male
53674,039214,fifties,female
53675,113767,sixties,male
53676,088608,fourties,male
53677,028599,thirties,male
53678,069247,thirties,male
53679,096719,sixties,male
53680,008840,seventies,female
53681,069655,seventies,female
53682,003832,twenties,male
53683,026958,seventies,female
53684,024690,sixties,female
53685,115643,fourties,male
53686,027119,fourties,female
53687,004618,fifties,female
53688,132764,fourties,male
53689,143517,sixties,male
53690,042232,fourties,male
53691,144769,thirties,male
53692,140801,thirties,male
53693,027581,fifties,male
53694,148376,twenties,male
53695,009237,fifties,female
53696,075605,teens,male
53697,066985,twenties,male
53698,076832,twenties,female
53699,092157,teens,female
53700,077890,fifties,female
53701,018855,fifties,female
53702,090156,teens,male
53703,090499,seventies,female
53704,129505,fifties,female
53705,083503,seventies,female
53706,110217,fourties,female
53707,144277,thirties,female
53708,121212,fourties,male
53709,121561,fourties,female
53710,131460,seventies,female
53711,117846,teens,female
53712,129766,fifties,female
53713,099679,teens,female
53714,063073,fifties,female
53715,052052,fifties,male
53716,010866,thirties,male
53717,045335,twenties,male
53718,033984,fourties,female
53719,075807,teens,male
53720,085742,fifties,female
53721,110506,teens,female
53722,140780,twenties,male
53723,072023,teens,male
53724,130781,teens,male
53725,044303,seventies,male
53726,031204,seventies,female
53727,065875,teens,male
53728,128276,teens,female
53729,037657,twenties,male
53730,074740,fourties,female
53731,085152,seventies,female
53732,101943,twenties,male
53733,146776,fifties,male
53734,087795,fourties,male
53735,021598,seventies,male
53736,085748,sixties,female
53737,061900,thirties,female
53738,094729,fourties,male
53739,039331,teens,female
53740,053604,teens,male
53741,001096,teens,female
53742,062381,twenties,female
53743,117623,twenties,male
53744,001348,twenties,female
53745,092744,seventies,female
53746,131303,sixties,female
53747,106470,seventies,female
53748,024255,seventies,female
53749,113876,fifties,male
53750,130933,sixties,female
53751,141413,thirties,male
53752,093881,fifties,male
53753,021569,twenties,female
53754,021793,fifties,male
53755,092582,thirties,female
53756,053292,fourties,male
53757,098290,seventies,male
53758,147999,teens,male
53759,116007,fifties,female
53760,135272,seventies,female
53761,020624,seventies,male
53762,024876,sixties,female
53763,025502,twenties,male
53764,128152,seventies,female
53765,031556,seventies,male
53766,111072,thirties,female
53767,015288,seventies,male
53768,142228,sixties,female
53769,106090,teens,male
53770,125842,twenties,male
53771,096714,thirties,female
53772,145340,fifties,male
53773,082443,thirties,female
53774,073769,sixties,female
53775,096566,twenties,female
53776,081281,fifties,male
53777,019160,fifties,male
53778,071840,twenties,male
53779,055948,twenties,male
53780,000685,sixties,female
53781,075841,fourties,male
53782,036699,fifties,male
53783,145832,seventies,female
53784,047039,twenties,female
53785,105055,thirties,female
53786,145908,seventies,female
53787,074546,sixties,male
53788,083647,teens,male
53789,102334,teens,female
53790,125157,teens,female
53791,078304,sixties,female
53792,068970,fourties,male
53793,098772,seventies,female
53794,071795,seventies,male
53795,113279,seventies,male
53796,048123,sixties,male
53797,110260,teens,female
53798,074392,fourties,male
53799,105405,teens,male
53800,097087,teens,male
53801,069971,thirties,female
53802,072948,fifties,male
53803,023607,fifties,male
53804,134382,teens,male
53805,019882,twenties,male
53806,014805,fourties,female
53807,138089,twenties,male
53808,093871,seventies,male
53809,023675,seventies,female
53810,025515,twenties,male
53811,082670,teens,male
53812,077949,seventies,male
53813,057539,teens,female
53814,031720,fifties,male
53815,036263,fourties,male
53816,061851,fifties,male
53817,021068,teens,male
53818,112111,thirties,female
53819,142079,fifties,male
53820,135266,fifties,male
53821,099286,sixties,male
53822,034429,fourties,female
53823,046023,seventies,male
53824,109751,fifties,male
53825,057044,twenties,male
53826,033849,fifties,female
53827,100365,sixties,male
53828,096949,thirties,female
53829,101167,twenties,male
53830,016187,thirties,male
53831,043384,thirties,male
53832,131990,sixties,male
53833,041043,twenties,male
53834,124352,fourties,female
53835,056847,fifties,male
53836,106690,thirties,male
53837,134944,thirties,male
53838,066144,fourties,male
53839,078446,twenties,female
53840,090024,twenties,female
53841,122823,fifties,female
53842,034468,fourties,female
53843,122058,twenties,male
53844,066836,seventies,female
53845,072950,thirties,female
53846,121721,twenties,male
53847,107129,fourties,female
53848,056001,twenties,female
53849,139646,teens,male
53850,121495,seventies,female
53851,104643,fifties,male
53852,003348,thirties,female
53853,033045,fourties,female
53854,050799,sixties,male
53855,076289,fourties,male
53856,044717,seventies,female
53857,129526,seventies,female
53858,113388,fifties,male
53859,065564,sixties,female
53860,092891,fourties,male
53861,137264,seventies,female
53862,134196,twenties,female
53863,105681,fifties,female
53864,141518,teens,female
53865,025924,fourties,female
53866,092744,seventies,female
53867,057049,fifties,male
53868,104930,fifties,female
53869,077043,thirties,female
53870,098427,fourties,female
53871,124222,teens,female
53872,135161,fourties,male
53873,061820,teens,male
53874,130429,twenties,male
53875,122439,fifties,female
53876,109543,sixties,female
53877,039178,twenties,male
53878,033956,fourties,male
53879,039145,fifties,male
53880,077677,thirties,male
53881,013701,sixties,male
53882,009815,twenties,female
53883,076607,thirties,female
53884,006222,fifties,female
53885,015616,fourties,female
53886,065834,fifties,female
53887,069655,seventies,female
53888,125405,fifties,male
53889,073678,twenties,male
53890,091279,fifties,female
53891,143326,thirties,male
53892,009624,fifties,male
53893,040323,fourties,male
53894,071398,fifties,male
53895,065336,fifties,male
53896,136155,teens,male
53897,062427,fifties,male
53898,108413,sixties,female
53899,074088,fourties,female
53900,118318,thirties,male
53901,027704,thirties,male
53902,133929,teens,male
53903,102474,teens,male
53904,075353,fourties,female
53905,085506,sixties,male
53906,086545,sixties,male
53907,129268,teens,female
53908,126999,teens,male
53909,093436,twenties,male
53910,057392,seventies,female
53911,122265,fifties,male
53912,063456,fifties,female
53913,118576,thirties,female
53914,108414,seventies,male
53915,112218,sixties,female
53916,066682,sixties,male
53917,147055,fourties,female
53918,045077,thirties,female
53919,049872,sixties,female
53920,106945,sixties,male
53921,063118,seventies,female
53922,039749,thirties,female
53923,006996,sixties,female
53924,096507,seventies,female
53925,056389,twenties,female
53926,095129,twenties,male
53927,117491,thirties,female
53928,111083,seventies,female
53929,091386,sixties,male
53930,088719,seventies,male
53931,065786,teens,female
53932,023722,sixties,male
53933,060309,twenties,female
53934,120793,seventies,female
53935,119118,seventies,female
53936,002964,seventies,female
53937,031693,sixties,male
53938,069693,teens,male
53939,070235,fourties,female
53940,018154,seventies,male
53941,141518,teens,female
53942,109159,teens,male
53943,141467,seventies,male
53944,006933,seventies,female
53945,023438,sixties,male
53946,100786,seventies,male
53947,020284,thirties,female
53948,105585,fourties,female
53949,123190,fourties,female
53950,117510,seventies,male
53951,148022,twenties,male
53952,129560,sixties,female
53953,035247,thirties,female
53954,130610,seventies,male
53955,133227,sixties,male
53956,138136,teens,male
53957,125388,thirties,female
53958,081234,teens,female
53959,068989,seventies,male
53960,031870,thirties,female
53961,135382,teens,male
53962,016180,seventies,female
53963,100441,twenties,male
53964,082225,fourties,male
53965,138280,sixties,male
53966,056451,thirties,male
53967,028150,seventies,male
53968,022344,thirties,male
53969,081309,teens,male
53970,080113,twenties,male
53971,015838,fourties,male
53972,082053,twenties,female
53973,015205,fifties,male
53974,145444,sixties,male
53975,007882,teens,male
53976,101952,fourties,female
53977,055685,fifties,female
53978,097991,seventies,female
53979,060347,thirties,male
53980,051943,sixties,female
53981,039761,teens,male
53982,004373,twenties,male
53983,068479,seventies,female
53984,133771,seventies,male
53985,039455,fourties,male
53986,015037,thirties,female
53987,105456,sixties,male
53988,014717,fourties,female
53989,014353,sixties,male
53990,003982,twenties,female
53991,134529,fifties,male
53992,013480,teens,male
53993,147177,sixties,male
53994,098464,teens,female
53995,117672,sixties,male
53996,067384,twenties,male
53997,044023,fifties,male
53998,096744,fifties,male
53999,100434,teens,female
54000,041988,thirties,female
54001,020854,twenties,female
54002,146842,twenties,female
54003,101466,fourties,male
54004,103766,fourties,female
54005,053756,seventies,female
54006,055594,fifties,female
54007,028658,thirties,male
54008,008581,teens,male
54009,002463,sixties,female
54010,016498,thirties,female
54011,098770,sixties,female
54012,015536,teens,female
54013,037113,teens,male
54014,039128,seventies,male
54015,137092,thirties,male
54016,068061,fifties,female
54017,053044,seventies,female
54018,046954,teens,female
54019,050632,seventies,male
54020,015642,thirties,male
54021,112435,thirties,female
54022,025524,teens,female
54023,137445,twenties,female
54024,027720,thirties,male
54025,142620,sixties,male
54026,131953,teens,female
54027,099178,sixties,male
54028,016261,fourties,male
54029,046341,fifties,male
54030,027724,thirties,male
54031,043634,thirties,male
54032,097824,twenties,female
54033,063137,fourties,male
54034,075189,fifties,male
54035,043057,fifties,female
54036,118512,thirties,male
54037,072110,twenties,male
54038,098620,sixties,female
54039,060384,fourties,male
54040,059826,seventies,female
54041,099718,teens,female
54042,092359,fifties,female
54043,059598,fifties,male
54044,007567,thirties,female
54045,115393,teens,female
54046,069248,teens,male
54047,134457,fifties,male
54048,082256,seventies,male
54049,061667,twenties,male
54050,010513,teens,male
54051,020765,twenties,male
54052,002177,teens,male
54053,121555,sixties,female
54054,126871,seventies,male
54055,022763,teens,male
54056,112639,fifties,male
54057,123670,fourties,female
54058,081087,teens,male
54059,138605,fourties,male
54060,095531,seventies,male
54061,135781,teens,female
54062,065335,seventies,female
54063,034511,fourties,female
54064,069454,twenties,male
54065,135996,twenties,female
54066,037412,fourties,male
54067,112479,twenties,female
54068,070468,twenties,male
54069,020232,fifties,male
54070,130816,thirties,male
54071,095008,twenties,male
54072,118228,seventies,female
54073,129674,sixties,female
54074,069535,sixties,male
54075,023179,twenties,male
54076,094070,thirties,male
54077,062307,sixties,female
54078,072746,twenties,male
54079,121608,thirties,female
54080,015915,twenties,female
54081,137450,teens,female
54082,069259,fifties,female
54083,061642,thirties,female
54084,132890,thirties,female
54085,120279,twenties,male
54086,086627,thirties,male
54087,142703,fifties,female
54088,105474,seventies,male
54089,075094,thirties,female
54090,101832,fifties,male
54091,111141,seventies,male
54092,012057,teens,female
54093,023284,teens,male
54094,144042,fifties,male
54095,040987,twenties,male
54096,123378,seventies,male
54097,109344,teens,female
54098,075561,thirties,female
54099,036420,fifties,female
54100,032184,fourties,female
54101,051228,seventies,female
54102,106782,thirties,female
54103,008020,twenties,female
54104,066769,sixties,male
54105,024553,fourties,female
54106,055531,sixties,female
54107,009719,teens,male
54108,039023,thirties,male
54109,109023,thirties,male
54110,105974,teens,female
54111,120702,sixties,male
54112,099333,thirties,female
54113,113938,sixties,female
54114,119118,seventies,female
54115,021657,fourties,male
54116,087906,seventies,male
54117,064777,thirties,female
54118,077764,thirties,male
54119,005275,seventies,female
54120,009429,twenties,male
54121,048282,teens,female
54122,073762,sixties,male
54123,011698,sixties,male
54124,071605,thirties,female
54125,096718,sixties,female
54126,026997,fourties,female
54127,127248,fifties,male
54128,140859,fifties,female
54129,069300,seventies,male
54130,082931,twenties,female
54131,063780,twenties,male
54132,120894,seventies,female
54133,137531,sixties,female
54134,002185,thirties,male
54135,082720,fifties,female
54136,137799,sixties,female
54137,054686,seventies,male
54138,014275,fourties,male
54139,077587,sixties,male
54140,052908,fourties,male
54141,064546,fifties,female
54142,131460,seventies,female
54143,062587,sixties,male
54144,111309,twenties,male
54145,120027,sixties,female
54146,146320,twenties,female
54147,034612,teens,male
54148,118228,seventies,female
54149,017699,fourties,female
54150,067655,twenties,female
54151,057495,fourties,female
54152,114173,teens,male
54153,020860,thirties,male
54154,110154,teens,male
54155,078793,twenties,male
54156,082617,fourties,female
54157,000347,seventies,male
54158,067117,twenties,female
54159,101052,fifties,male
54160,093679,seventies,female
54161,043096,sixties,male
54162,147835,fifties,male
54163,103721,seventies,male
54164,143131,seventies,male
54165,014143,thirties,male
54166,095752,sixties,female
54167,115160,thirties,female
54168,070412,twenties,female
54169,089782,fourties,female
54170,104579,thirties,female
54171,098078,teens,male
54172,056309,twenties,female
54173,146387,fourties,male
54174,084774,sixties,male
54175,128812,teens,male
54176,120341,seventies,male
54177,017288,seventies,female
54178,109204,seventies,male
54179,063118,seventies,female
54180,049681,thirties,female
54181,032708,twenties,male
54182,065788,seventies,female
54183,024216,fifties,male
54184,145898,fifties,female
54185,033496,thirties,female
54186,022349,fourties,male
54187,103705,fourties,female
54188,044663,twenties,female
54189,052251,fourties,male
54190,139963,seventies,male
54191,135130,teens,female
54192,078415,fourties,male
54193,004511,teens,male
54194,091936,twenties,female
54195,129405,thirties,female
54196,092060,fourties,male
54197,054551,seventies,female
54198,043750,sixties,female
54199,079527,twenties,male
54200,073725,seventies,male
54201,133348,seventies,male
54202,071622,sixties,female
54203,071272,teens,male
54204,004506,seventies,male
54205,070589,sixties,female
54206,017035,teens,female
54207,021156,twenties,female
54208,139837,teens,female
54209,035433,teens,female
54210,143705,twenties,female
54211,043092,seventies,male
54212,136958,fourties,male
54213,072131,seventies,male
54214,099415,fifties,female
54215,085594,sixties,female
54216,048299,thirties,male
54217,141851,sixties,male
54218,028638,thirties,female
54219,079926,sixties,female
54220,144582,thirties,male
54221,040769,thirties,male
54222,052591,fourties,male
54223,142099,teens,male
54224,063529,fifties,male
54225,131138,teens,male
54226,119120,twenties,female
54227,089388,seventies,male
54228,045631,twenties,male
54229,141080,twenties,female
54230,073646,fifties,male
54231,110269,teens,female
54232,106954,fifties,female
54233,042714,seventies,female
54234,013546,teens,male
54235,039449,thirties,female
54236,084694,fifties,male
54237,025638,sixties,female
54238,013053,teens,female
54239,127396,fourties,female
54240,096928,sixties,male
54241,044745,seventies,female
54242,093123,teens,male
54243,043884,thirties,female
54244,146271,twenties,female
54245,137804,sixties,female
54246,033996,seventies,male
54247,007622,sixties,male
54248,129415,sixties,male
54249,029753,teens,male
54250,086882,sixties,female
54251,031186,thirties,male
54252,141518,teens,female
54253,063713,thirties,female
54254,051320,sixties,male
54255,098572,fifties,female
54256,004192,teens,male
54257,115186,sixties,female
54258,139814,twenties,female
54259,035737,sixties,male
54260,047830,teens,female
54261,066212,seventies,female
54262,070792,sixties,male
54263,015988,fifties,female
54264,055006,twenties,male
54265,000431,teens,male
54266,110541,sixties,male
54267,106083,sixties,female
54268,015150,twenties,male
54269,063156,thirties,male
54270,076138,fourties,female
54271,064683,seventies,male
54272,088315,thirties,female
54273,108881,thirties,female
54274,001094,fifties,female
54275,111821,sixties,female
54276,114611,fourties,female
54277,072331,teens,female
54278,090492,seventies,male
54279,045708,twenties,male
54280,147476,twenties,male
54281,044491,teens,female
54282,074920,thirties,male
54283,019913,sixties,male
54284,025890,twenties,male
54285,070676,seventies,female
54286,005521,twenties,female
54287,035308,seventies,female
54288,085813,thirties,female
54289,074757,sixties,male
54290,093013,sixties,male
54291,030892,fifties,female
54292,011252,sixties,male
54293,054399,twenties,male
54294,044069,thirties,male
54295,011465,fourties,female
54296,078303,seventies,female
54297,046977,twenties,male
54298,072383,seventies,male
54299,126911,fourties,male
54300,083012,fourties,female
54301,128778,fourties,male
54302,025788,fourties,male
54303,100605,twenties,male
54304,075496,fifties,male
54305,087428,sixties,female
54306,075898,seventies,male
54307,113454,teens,male
54308,026545,fourties,female
54309,061904,thirties,male
54310,045683,fifties,female
54311,114050,thirties,male
54312,090621,sixties,male
54313,086787,fourties,male
54314,099434,fifties,female
54315,088629,twenties,male
54316,076286,sixties,female
54317,138374,sixties,female
54318,083990,fourties,female
54319,078158,seventies,male
54320,100696,fifties,male
54321,066549,twenties,female
54322,139414,seventies,male
54323,035039,fifties,female
54324,140047,teens,male
54325,102754,sixties,male
54326,084811,sixties,male
54327,049348,fifties,male
54328,020837,seventies,female
54329,093342,twenties,female
54330,037970,twenties,male
54331,144757,seventies,male
54332,141212,seventies,female
54333,034962,fifties,female
54334,148335,seventies,female
54335,084411,teens,female
54336,008202,sixties,male
54337,086550,fourties,male
54338,006653,twenties,female
54339,047190,fifties,female
54340,058971,fourties,male
54341,053706,fourties,female
54342,115704,sixties,male
54343,024592,sixties,female
54344,016563,twenties,male
54345,126624,seventies,female
54346,099347,seventies,male
54347,026623,twenties,female
54348,015840,fourties,male
54349,062985,fourties,female
54350,041568,thirties,male
54351,089880,fifties,female
54352,126061,thirties,female
54353,060534,fifties,female
54354,080607,fourties,male
54355,033774,teens,female
54356,079357,twenties,male
54357,022270,twenties,female
54358,141060,sixties,female
54359,129379,seventies,female
54360,082468,sixties,male
54361,124772,fifties,female
54362,090961,fifties,male
54363,081564,thirties,male
54364,121826,fourties,female
54365,095830,teens,male
54366,087507,fourties,female
54367,038005,seventies,male
54368,009023,seventies,male
54369,007944,fifties,female
54370,000684,sixties,female
54371,142238,sixties,male
54372,144209,twenties,female
54373,128923,fifties,female
54374,144949,seventies,female
54375,081119,fifties,male
54376,117337,sixties,female
54377,110091,thirties,male
54378,129075,twenties,male
54379,047379,fourties,female
54380,116098,sixties,female
54381,139857,teens,male
54382,092713,sixties,male
54383,117820,seventies,female
54384,087507,fourties,female
54385,055658,fourties,male
54386,145950,twenties,female
54387,100428,seventies,female
54388,049558,twenties,male
54389,108582,thirties,male
54390,024877,thirties,male
54391,087186,sixties,female
54392,053207,seventies,male
54393,140320,teens,male
54394,128861,fifties,male
54395,006865,twenties,female
54396,112738,sixties,male
54397,117150,twenties,male
54398,022061,fifties,male
54399,034853,teens,male
54400,123371,fourties,male
54401,012316,fourties,female
54402,080868,twenties,female
54403,135307,teens,male
54404,013956,seventies,female
54405,014306,fifties,female
54406,106432,fifties,male
54407,141536,teens,female
54408,041456,fourties,male
54409,090060,fourties,male
54410,046164,sixties,male
54411,126688,fifties,male
54412,069140,thirties,female
54413,061736,sixties,male
54414,068859,twenties,female
54415,028819,twenties,male
54416,114523,fourties,female
54417,013101,seventies,female
54418,124679,twenties,male
54419,004552,teens,male
54420,101108,sixties,female
54421,048771,fourties,female
54422,025557,twenties,female
54423,112014,sixties,male
54424,015410,sixties,male
54425,109559,twenties,male
54426,000155,twenties,male
54427,115170,seventies,male
54428,077343,teens,male
54429,063425,fourties,male
54430,015911,teens,male
54431,132030,thirties,female
54432,012978,twenties,male
54433,007300,thirties,female
54434,003899,fifties,female
54435,080073,twenties,female
54436,115280,fourties,male
54437,141567,sixties,male
54438,072953,fifties,male
54439,028056,teens,male
