rowid,sampleid,age,gender
76439,106641,fifties,male
76440,021478,twenties,male
76441,015177,fourties,male
76442,098873,fourties,male
76443,128583,fourties,male
76444,024089,teens,male
76445,099795,twenties,male
76446,003290,twenties,male
76447,015669,teens,male
76448,076907,thirties,male
76449,130923,thirties,male
76450,007204,fourties,male
76451,027990,sixties,male
76452,137595,seventies,male
76453,004772,thirties,male
76454,094060,twenties,male
76455,112015,fourties,male
76456,138609,fourties,male
76457,071515,twenties,female
76458,054396,twenties,male
76459,005162,teens,male
76460,040470,fourties,female
76461,006808,thirties,female
76462,131080,fourties,male
76463,140220,twenties,male
76464,025851,sixties,male
76465,016604,thirties,male
76466,069483,thirties,male
76467,061352,twenties,female
76468,073657,teens,male
76469,120623,fourties,female
76470,043537,twenties,female
76471,050601,thirties,male
76472,139331,sixties,male
76473,018387,twenties,male
76474,105611,thirties,female
76475,102205,fifties,female
76476,101837,sixties,male
76477,134060,fifties,female
76478,032470,fifties,female
76479,015115,thirties,female
76480,101014,twenties,male
76481,142560,twenties,male
76482,058805,fourties,female
76483,030624,fourties,male
76484,120673,thirties,male
76485,081329,twenties,male
76486,109852,fourties,male
76487,057982,fourties,male
76488,055423,twenties,male
76489,053020,thirties,female
76490,096358,twenties,male
76491,006685,twenties,female
76492,137204,thirties,male
76493,047234,fourties,male
76494,133853,fourties,male
76495,016757,twenties,male
76496,121279,thirties,male
76497,140400,thirties,male
76498,096162,fifties,male
76499,068922,fifties,male
76500,031465,thirties,female
76501,017285,fourties,female
76502,082871,fourties,female
76503,101209,thirties,male
76504,110590,twenties,male
76505,065110,teens,male
76506,046622,thirties,male
76507,067925,teens,female
76508,126159,thirties,male
76509,049934,twenties,female
76510,082706,fourties,female
76511,129545,twenties,male
76512,071628,fourties,male
76513,047319,twenties,male
76514,093573,twenties,female
76515,124011,thirties,male
76516,085080,twenties,female
76517,077093,thirties,male
76518,053196,thirties,male
76519,056404,fourties,male
76520,022477,thirties,male
76521,067483,thirties,male
76522,024580,twenties,male
76523,041975,twenties,male
76524,094334,fifties,male
76525,059445,twenties,male
76526,074931,twenties,male
76527,081160,thirties,male
76528,042536,sixties,male
76529,142420,thirties,male
76530,017725,thirties,male
76531,114844,fifties,male
76532,096840,thirties,female
76533,096985,twenties,male
76534,093553,teens,female
76535,108757,sixties,female
76536,099940,fifties,female
76537,117118,teens,male
76538,143079,thirties,male
76539,026580,twenties,male
76540,125585,fourties,male
76541,004373,twenties,male
76542,139108,sixties,female
76543,142823,thirties,male
76544,039207,thirties,male
76545,003730,twenties,male
76546,061315,fifties,male
76547,008471,thirties,male
76548,077351,sixties,male
76549,076076,fifties,female
76550,137839,thirties,male
76551,050545,thirties,male
76552,018474,fourties,male
76553,137241,fourties,male
76554,058521,thirties,male
76555,144881,fourties,male
76556,112492,fifties,female
76557,035543,thirties,male
76558,055041,sixties,male
76559,002564,fifties,male
76560,018964,thirties,male
76561,045283,fourties,male
76562,140656,thirties,male
76563,084452,fourties,female
76564,087542,twenties,male
76565,146917,fourties,male
76566,056073,fourties,male
76567,083796,twenties,male
76568,089808,twenties,male
76569,128921,teens,male
76570,124592,fifties,male
76571,083356,twenties,male
76572,068219,thirties,male
76573,062100,seventies,male
76574,003798,teens,male
76575,047414,twenties,male
76576,032132,thirties,male
76577,065373,fifties,male
76578,104563,seventies,male
76579,140028,twenties,male
76580,004708,thirties,female
76581,057430,twenties,male
76582,041366,twenties,male
76583,119364,twenties,male
76584,096863,fifties,male
76585,076885,sixties,female
76586,044006,thirties,female
76587,102996,thirties,male
76588,135696,thirties,female
76589,101599,twenties,male
76590,128298,fourties,male
76591,038198,twenties,male
76592,124611,fifties,male
76593,040073,teens,male
76594,123321,thirties,female
76595,056890,twenties,female
76596,062894,twenties,male
76597,051038,twenties,male
76598,068282,sixties,male
76599,070222,fourties,female
76600,135285,fifties,male
76601,047707,fifties,male
76602,075700,twenties,male
76603,060252,fourties,female
76604,122728,twenties,male
76605,060984,fifties,male
76606,018204,fifties,female
76607,007903,fifties,male
76608,058457,sixties,male
76609,006716,twenties,male
76610,066420,sixties,male
76611,038915,twenties,male
76612,033568,fifties,female
76613,064428,twenties,female
76614,088001,twenties,male
76615,047246,thirties,male
76616,047712,thirties,male
76617,075919,twenties,female
76618,064444,thirties,female
76619,085707,fifties,male
76620,083068,thirties,female
76621,092674,teens,male
76622,119184,teens,male
76623,029467,teens,female
76624,038420,twenties,female
76625,089912,thirties,female
76626,040366,sixties,female
76627,135004,twenties,male
76628,081217,twenties,female
76629,028725,thirties,male
76630,005651,teens,male
76631,135771,fourties,male
76632,115376,seventies,female
76633,066689,twenties,female
76634,013228,thirties,male
76635,081622,fourties,male
76636,143998,fourties,male
76637,014058,thirties,male
76638,037019,twenties,male
76639,070721,thirties,male
76640,120239,thirties,male
76641,042075,fourties,male
76642,083929,fifties,male
76643,063216,thirties,female
76644,075676,thirties,female
76645,110723,fourties,male
76646,106647,thirties,male
76647,106188,twenties,male
76648,059548,thirties,female
76649,103001,twenties,female
76650,068121,thirties,male
76651,089727,fourties,male
76652,146465,thirties,male
76653,104416,twenties,male
76654,085881,thirties,male
76655,067128,twenties,male
76656,120724,thirties,male
76657,086514,twenties,male
76658,077734,seventies,male
76659,070597,fourties,male
76660,039926,thirties,male
76661,070044,thirties,male
76662,004450,twenties,male
76663,036582,thirties,male
76664,117920,thirties,male
76665,130378,twenties,male
76666,110698,thirties,male
76667,137033,twenties,female
76668,051680,twenties,male
76669,021843,thirties,male
76670,071560,thirties,male
76671,131033,twenties,male
76672,071210,twenties,female
76673,029155,thirties,male
76674,141471,twenties,male
76675,001278,seventies,male
76676,113273,thirties,male
76677,123750,thirties,female
76678,106449,thirties,male
76679,077506,thirties,male
76680,032347,twenties,female
76681,102531,teens,male
76682,049234,thirties,male
76683,081716,twenties,male
76684,116684,fourties,male
76685,134896,seventies,male
76686,115583,twenties,female
76687,112368,thirties,male
76688,063324,twenties,male
76689,115381,fifties,female
76690,143414,twenties,male
76691,135259,twenties,female
76692,144172,twenties,male
76693,035601,fifties,male
76694,033777,twenties,male
76695,066079,twenties,male
76696,118723,sixties,male
76697,108085,teens,male
76698,081980,twenties,male
76699,118374,fourties,female
76700,146825,twenties,male
76701,037409,thirties,male
76702,129231,fifties,female
76703,030567,thirties,female
76704,037950,twenties,male
76705,092204,twenties,male
76706,093915,thirties,male
76707,021095,fifties,female
76708,069935,thirties,female
76709,145084,thirties,male
76710,088205,twenties,male
76711,107541,thirties,male
76712,013960,fourties,male
76713,077930,fourties,female
76714,028540,teens,male
76715,078098,fifties,male
76716,067847,thirties,male
76717,002770,fifties,female
76718,135080,teens,female
76719,061310,twenties,male
76720,029088,teens,female
76721,144472,fifties,male
76722,101711,fourties,male
76723,071317,thirties,male
76724,080366,fourties,male
76725,134721,twenties,male
76726,130853,fourties,female
76727,118524,fifties,male
76728,124543,thirties,male
76729,127727,thirties,male
76730,147938,thirties,female
76731,088491,twenties,male
76732,029558,fifties,male
76733,095035,twenties,male
76734,060383,twenties,female
76735,010068,twenties,female
76736,074372,thirties,male
76737,078210,twenties,male
76738,040200,thirties,male
76739,013576,twenties,male
76740,103166,sixties,male
76741,115442,twenties,male
76742,136057,teens,female
76743,045788,teens,male
76744,079520,thirties,male
76745,063523,fourties,female
76746,061128,twenties,male
76747,128238,fourties,male
76748,041300,twenties,male
76749,088394,twenties,male
76750,097142,twenties,male
76751,089442,twenties,male
76752,101540,teens,female
76753,148168,teens,male
76754,102329,thirties,male
76755,055298,sixties,female
76756,137480,fifties,male
76757,129969,sixties,male
76758,089608,thirties,male
76759,107910,twenties,male
76760,145107,twenties,male
76761,102845,twenties,male
76762,147781,twenties,female
76763,098143,thirties,male
76764,092537,fourties,male
76765,147420,twenties,female
76766,065174,fourties,male
76767,053348,fourties,male
76768,087647,fourties,female
76769,066380,thirties,male
76770,050513,twenties,male
76771,140881,fourties,male
76772,053481,twenties,male
76773,052266,twenties,male
76774,044806,twenties,male
76775,052726,twenties,male
76776,129151,thirties,male
76777,025498,twenties,male
76778,124268,sixties,female
76779,095628,thirties,male
76780,013458,fourties,male
76781,038105,fourties,male
76782,017152,thirties,male
76783,120946,thirties,male
76784,024148,fourties,female
76785,139561,teens,female
76786,023871,thirties,female
76787,037770,twenties,female
76788,088634,thirties,male
76789,024221,fourties,male
76790,024262,twenties,male
76791,006231,teens,male
76792,104432,thirties,male
76793,056270,fourties,male
76794,120711,sixties,female
76795,054105,twenties,male
76796,144031,thirties,female
76797,141622,fourties,female
76798,068512,twenties,male
76799,110092,thirties,male
76800,119604,twenties,male
76801,038833,twenties,female
76802,077277,teens,male
76803,077809,sixties,male
76804,093513,thirties,male
76805,144249,thirties,male
76806,063491,twenties,male
76807,003307,thirties,male
76808,023711,fifties,male
76809,147716,fourties,male
76810,000401,fifties,female
76811,087317,fifties,female
76812,019464,thirties,male
76813,011378,thirties,male
76814,029897,fourties,male
76815,003912,fifties,male
76816,056008,twenties,male
76817,015490,sixties,male
76818,080890,twenties,male
76819,107500,fifties,female
76820,019918,twenties,male
76821,001501,twenties,male
76822,018325,thirties,female
76823,092836,thirties,female
76824,021007,fourties,male
76825,142516,teens,male
76826,039975,fourties,female
76827,081559,thirties,male
76828,013624,thirties,male
76829,061480,fifties,male
76830,033074,twenties,male
76831,014666,thirties,female
76832,015535,twenties,male
76833,008490,thirties,female
76834,062305,twenties,female
76835,133498,twenties,male
76836,073292,thirties,female
76837,067309,twenties,male
76838,102363,thirties,male
76839,037495,fourties,male
76840,104039,sixties,female
76841,041502,thirties,male
76842,062056,thirties,male
76843,082494,sixties,male
76844,060097,thirties,male
76845,036747,twenties,male
76846,048170,sixties,male
76847,049127,seventies,male
76848,059809,sixties,male
76849,024121,fifties,male
76850,115794,fifties,female
76851,035233,fourties,female
76852,094931,fifties,male
76853,103754,fifties,male
76854,121683,fourties,female
76855,128143,thirties,male
76856,060130,thirties,male
76857,021052,fourties,male
76858,139208,thirties,male
76859,094647,fifties,female
76860,132166,thirties,male
76861,133952,thirties,male
76862,130299,thirties,male
76863,018589,twenties,male
76864,135885,twenties,female
76865,092633,thirties,male
76866,009297,thirties,male
76867,134756,twenties,male
76868,069496,twenties,male
76869,065753,twenties,male
76870,130368,twenties,female
76871,018960,twenties,male
76872,089159,thirties,male
76873,079366,teens,male
76874,094798,thirties,male
76875,108645,thirties,male
76876,034832,fourties,male
76877,132023,sixties,female
76878,042518,thirties,male
76879,006653,twenties,female
76880,040693,twenties,male
76881,034800,twenties,male
76882,009945,thirties,male
76883,057165,teens,male
76884,067006,thirties,female
76885,099310,seventies,male
76886,016501,teens,male
76887,119722,twenties,female
76888,100571,teens,male
76889,141381,twenties,male
76890,139382,thirties,female
76891,126321,twenties,male
76892,010856,fourties,male
76893,090395,fourties,male
76894,036142,fifties,female
76895,120957,twenties,male
76896,020787,thirties,female
76897,008032,thirties,male
76898,048026,twenties,female
76899,048780,twenties,male
76900,002826,thirties,male
76901,097148,twenties,male
76902,081154,fourties,male
76903,110163,thirties,male
76904,029970,fourties,female
76905,119222,twenties,male
76906,016877,thirties,male
76907,015434,fifties,female
76908,020884,fourties,male
76909,012281,thirties,male
76910,120778,thirties,male
76911,013457,thirties,male
76912,024350,fifties,female
76913,090103,twenties,male
76914,103698,fourties,male
76915,076424,thirties,male
76916,137696,twenties,female
76917,106915,twenties,male
76918,020097,thirties,male
76919,050384,sixties,male
76920,067681,twenties,female
76921,065970,twenties,male
76922,051006,fifties,male
76923,018837,thirties,male
76924,046866,fifties,female
76925,077008,teens,male
76926,044738,twenties,female
76927,015457,teens,male
76928,048875,twenties,male
76929,128457,thirties,male
76930,008414,twenties,male
76931,014561,fifties,male
76932,062004,twenties,female
76933,105604,twenties,male
76934,123603,thirties,male
76935,129391,thirties,female
76936,000230,twenties,male
76937,089338,twenties,male
76938,119474,twenties,male
76939,020419,thirties,male
76940,109590,twenties,male
76941,018754,thirties,male
76942,004609,twenties,male
76943,120109,fifties,male
76944,017647,thirties,female
76945,073211,thirties,male
76946,074554,twenties,female
76947,101139,thirties,female
76948,103950,fifties,female
76949,000600,twenties,male
76950,105698,thirties,male
76951,102855,thirties,male
76952,125835,teens,male
76953,057583,thirties,male
76954,131639,fifties,female
76955,101871,twenties,female
76956,080900,fourties,male
76957,078770,fourties,male
76958,027980,teens,female
76959,126496,fourties,male
76960,143611,seventies,male
76961,119602,fifties,female
76962,054201,thirties,female
76963,034155,twenties,male
76964,049380,sixties,male
76965,079724,thirties,male
76966,084566,sixties,female
76967,006756,twenties,male
76968,104684,teens,female
76969,026980,teens,male
76970,015111,twenties,male
76971,106414,thirties,male
76972,047357,fifties,male
76973,069919,thirties,male
76974,122968,thirties,male
76975,022491,sixties,female
76976,065159,twenties,male
76977,019914,twenties,female
76978,037369,teens,male
76979,080502,thirties,male
76980,020816,twenties,male
76981,042702,fourties,male
76982,147556,fifties,male
76983,119216,seventies,male
76984,106057,twenties,male
76985,012989,thirties,male
76986,131428,thirties,male
76987,024623,twenties,male
76988,026564,thirties,male
76989,123410,fourties,female
76990,119023,fifties,female
76991,049790,thirties,male
76992,080259,twenties,male
76993,037313,twenties,male
76994,073207,twenties,male
76995,081531,thirties,male
76996,045136,fourties,male
76997,053245,thirties,male
76998,005878,twenties,male
76999,045664,teens,male
77000,136924,thirties,male
77001,122470,twenties,male
77002,035589,twenties,female
77003,062784,fifties,male
77004,119658,thirties,female
77005,063804,twenties,male
77006,009128,thirties,male
77007,106867,fifties,female
77008,081961,thirties,male
77009,046149,thirties,male
77010,016329,twenties,male
77011,125991,seventies,male
77012,138370,fourties,male
77013,007500,fifties,female
77014,135245,thirties,male
77015,072090,teens,male
77016,146744,twenties,male
77017,100010,thirties,male
77018,121868,twenties,female
77019,038892,twenties,male
77020,062606,twenties,female
77021,044862,fifties,female
77022,119713,fifties,female
77023,118847,fifties,male
77024,073516,twenties,female
77025,011235,twenties,female
77026,045300,fourties,male
77027,083887,seventies,male
77028,044842,twenties,male
77029,106851,twenties,male
77030,036252,twenties,male
77031,138048,twenties,male
77032,010658,fourties,male
77033,133093,thirties,female
77034,004574,seventies,male
77035,014686,fourties,male
77036,015834,fourties,male
77037,093330,seventies,male
77038,054014,fourties,male
77039,094588,thirties,male
77040,106530,thirties,male
77041,128311,twenties,female
77042,082190,sixties,male
77043,045893,fourties,female
77044,087089,twenties,male
77045,011565,twenties,male
77046,013732,fifties,male
77047,055838,teens,male
77048,012063,fifties,male
77049,087794,thirties,female
77050,049318,seventies,male
77051,021227,thirties,female
77052,124806,sixties,female
77053,146628,fifties,male
77054,114222,thirties,female
77055,116147,twenties,male
77056,130746,thirties,male
77057,024065,thirties,male
77058,057787,thirties,male
77059,006883,fourties,male
77060,146992,fifties,female
77061,074946,twenties,male
77062,141161,twenties,male
77063,124639,thirties,male
77064,006070,twenties,male
77065,013703,thirties,male
77066,060172,twenties,male
77067,024082,twenties,female
77068,036465,fifties,female
77069,138097,fourties,male
77070,115078,teens,male
77071,107556,twenties,male
77072,120531,twenties,female
77073,035475,thirties,male
77074,088592,twenties,male
77075,120311,teens,female
77076,123365,twenties,male
77077,142050,fourties,male
77078,019489,teens,male
77079,081437,fifties,male
77080,030119,thirties,male
77081,008275,thirties,male
77082,106863,fourties,male
77083,061532,twenties,male
77084,088236,twenties,male
77085,019856,thirties,male
77086,100351,twenties,male
77087,060176,seventies,male
77088,079631,twenties,male
77089,073642,twenties,male
77090,040601,teens,male
77091,099548,sixties,female
77092,061766,fifties,male
77093,132507,thirties,male
77094,123466,twenties,male
77095,020094,fourties,male
77096,116257,twenties,male
77097,041274,thirties,male
77098,124065,thirties,male
77099,143494,fourties,male
77100,050849,fourties,male
77101,072719,sixties,male
77102,014028,twenties,male
77103,128651,thirties,female
77104,078019,fifties,male
77105,077340,fourties,male
77106,108677,teens,male
77107,047112,fourties,female
77108,143817,sixties,female
77109,110172,fourties,male
77110,105016,fifties,female
77111,010643,thirties,male
77112,051701,thirties,male
77113,000483,fifties,male
77114,008283,fifties,female
77115,120464,teens,male
77116,049055,twenties,male
77117,118299,twenties,male
77118,138620,fifties,female
77119,145281,thirties,female
77120,083050,thirties,male
77121,075978,thirties,male
77122,047708,fourties,male
77123,006583,twenties,male
77124,134776,thirties,male
77125,050071,fourties,female
77126,038436,fifties,female
77127,113478,fourties,male
77128,039445,twenties,male
77129,077109,seventies,female
77130,098702,thirties,male
77131,003980,teens,female
77132,046494,fifties,female
77133,100489,twenties,male
77134,107527,thirties,male
77135,105427,twenties,male
77136,062833,twenties,male
77137,062727,fourties,male
77138,017019,fifties,male
77139,100854,fifties,female
77140,101443,fourties,male
77141,142358,fourties,male
77142,001829,twenties,male
77143,022646,fourties,female
77144,038931,fifties,male
77145,112680,fourties,female
77146,098207,thirties,male
77147,050782,twenties,male
77148,119241,fifties,female
77149,060274,thirties,male
77150,142546,thirties,male
77151,112740,twenties,male
77152,061499,fifties,female
77153,084912,fifties,female
77154,094903,thirties,male
77155,145475,thirties,male
77156,094877,fourties,female
77157,077799,twenties,male
77158,019432,fourties,male
77159,034297,fifties,male
77160,033616,thirties,male
77161,097052,thirties,male
77162,078834,fourties,female
77163,065293,fourties,male
77164,024850,fourties,male
77165,136014,thirties,male
77166,056318,thirties,female
77167,055448,sixties,male
77168,087275,thirties,male
77169,091817,fourties,male
77170,005716,teens,male
77171,143143,sixties,male
77172,083638,twenties,male
77173,005350,twenties,male
77174,090117,fourties,male
77175,057062,twenties,male
77176,006515,twenties,female
77177,024393,twenties,male
77178,077774,twenties,male
77179,139906,twenties,male
77180,003015,teens,male
77181,015302,thirties,male
77182,074272,fourties,male
77183,082245,fifties,male
77184,072166,fifties,male
77185,115984,thirties,male
77186,016696,thirties,male
77187,040851,thirties,female
77188,060535,fifties,female
77189,006611,thirties,male
77190,120866,thirties,male
77191,119404,thirties,male
77192,018563,thirties,male
77193,084113,fourties,male
77194,081339,fifties,female
77195,122701,fifties,female
77196,124009,fourties,male
77197,080263,fourties,male
77198,047059,sixties,male
77199,107054,thirties,male
77200,082615,thirties,male
77201,104188,fifties,female
77202,122389,twenties,male
77203,094727,twenties,male
77204,050952,fourties,male
77205,114133,twenties,male
77206,053413,twenties,male
77207,065426,twenties,male
77208,046734,thirties,male
77209,117172,thirties,male
77210,129906,twenties,male
77211,135432,twenties,male
77212,046962,fourties,male
77213,032832,thirties,male
77214,029575,thirties,male
77215,081838,teens,female
77216,109989,twenties,male
77217,093039,twenties,female
77218,026920,thirties,male
77219,097230,sixties,male
77220,016744,thirties,male
77221,124953,twenties,male
77222,106119,fourties,female
77223,117741,twenties,male
77224,036410,fourties,male
77225,087272,thirties,male
77226,106462,fifties,male
77227,124044,thirties,female
77228,021500,fourties,female
77229,022998,thirties,male
77230,042148,sixties,male
77231,068542,twenties,male
77232,082075,thirties,male
77233,117937,thirties,male
77234,143113,thirties,male
77235,116439,twenties,male
77236,087858,thirties,male
77237,083711,fourties,male
77238,130410,thirties,male
77239,067909,twenties,male
77240,137274,sixties,male
77241,035576,fifties,male
77242,070367,twenties,male
77243,032046,fifties,male
77244,117232,thirties,male
77245,016165,thirties,male
77246,026618,thirties,female
77247,017369,twenties,male
77248,092018,twenties,male
77249,076472,fifties,male
77250,096397,thirties,male
77251,101981,teens,male
77252,078155,fifties,female
77253,070120,fifties,female
77254,068493,twenties,male
77255,128510,sixties,female
77256,037659,fifties,male
77257,030091,thirties,female
77258,043048,thirties,female
77259,066529,fifties,female
77260,102078,fourties,male
77261,085523,thirties,male
77262,057299,fifties,male
77263,032253,sixties,female
77264,132314,teens,male
77265,044099,teens,male
77266,008467,fifties,female
77267,038148,twenties,female
77268,033846,twenties,male
77269,011998,fourties,female
77270,053417,thirties,male
77271,084065,fourties,male
77272,098000,thirties,male
77273,040546,twenties,male
77274,023211,thirties,female
77275,147252,twenties,male
77276,105454,fourties,male
77277,047751,sixties,male
77278,014993,thirties,male
77279,142418,thirties,male
77280,126681,fourties,male
77281,094660,twenties,male
77282,108977,twenties,male
77283,120376,fifties,female
77284,021290,teens,female
77285,033048,twenties,male
77286,041437,twenties,male
77287,005629,fifties,male
77288,009795,fourties,male
77289,070880,thirties,male
77290,122072,fifties,female
77291,069275,fourties,male
77292,045965,fourties,male
77293,084384,thirties,male
77294,014551,twenties,male
77295,021580,fourties,male
77296,073461,fourties,female
77297,023148,fifties,female
77298,073491,thirties,male
77299,083005,fifties,male
77300,138446,teens,male
77301,049891,twenties,male
77302,127179,thirties,female
77303,112472,twenties,male
77304,065503,twenties,female
77305,011060,fifties,male
77306,033664,teens,male
77307,115026,thirties,female
77308,127668,thirties,male
77309,029704,twenties,male
77310,039336,twenties,male
77311,114688,thirties,male
77312,063418,twenties,male
77313,141731,twenties,male
77314,127946,teens,female
77315,064818,teens,male
77316,148194,thirties,female
77317,111882,thirties,male
77318,049160,thirties,male
77319,118826,teens,male
77320,011742,twenties,male
77321,093389,twenties,male
77322,105930,fourties,male
77323,039792,twenties,male
77324,087111,thirties,male
77325,032481,twenties,male
77326,068114,teens,male
77327,118980,twenties,male
77328,148306,fourties,male
77329,106748,sixties,female
77330,020213,twenties,male
77331,070247,thirties,female
77332,009958,teens,male
77333,078517,thirties,male
77334,121558,fifties,male
77335,034583,sixties,female
77336,083620,thirties,male
77337,087179,twenties,male
77338,105676,thirties,male
77339,012810,thirties,male
77340,037322,teens,male
77341,095247,thirties,male
77342,081978,twenties,male
77343,029545,thirties,male
77344,113696,fourties,female
77345,127823,teens,male
77346,139424,twenties,female
77347,011827,fifties,male
77348,022118,thirties,female
77349,040853,twenties,male
77350,120395,twenties,female
77351,040473,thirties,male
77352,114029,seventies,male
77353,038532,thirties,male
77354,001910,fourties,male
77355,110974,twenties,female
77356,030855,twenties,male
77357,060847,fourties,female
77358,124134,teens,male
77359,056028,thirties,male
77360,095133,fourties,male
77361,124927,thirties,male
77362,047974,thirties,female
77363,063281,seventies,male
77364,081224,twenties,male
77365,029455,sixties,male
77366,122815,twenties,female
77367,148460,thirties,female
77368,141894,twenties,male
77369,018052,sixties,male
77370,109706,thirties,female
77371,070011,thirties,male
77372,144867,twenties,female
77373,108415,thirties,female
77374,112235,fifties,female
77375,101178,fifties,female
77376,003349,sixties,female
77377,020890,fourties,female
77378,128067,thirties,male
77379,057860,fifties,male
77380,147962,thirties,male
77381,101053,thirties,female
77382,106141,fourties,male
77383,006698,thirties,male
77384,125883,fifties,female
77385,037948,fifties,female
77386,087173,fourties,male
77387,082286,fifties,male
77388,073820,twenties,male
77389,076048,thirties,male
77390,013889,fourties,male
77391,139489,fourties,female
77392,018654,teens,male
77393,092275,fourties,male
77394,138901,fourties,male
77395,018282,fifties,male
77396,109629,fifties,female
77397,031842,thirties,male
77398,084233,fifties,female
77399,002925,teens,male
77400,013196,fifties,male
77401,020953,twenties,male
77402,014013,twenties,male
77403,145799,fifties,female
77404,049389,seventies,male
77405,051967,seventies,male
77406,140623,thirties,male
77407,020632,fifties,female
77408,096689,teens,male
77409,103976,fourties,male
77410,115072,fourties,male
77411,041572,thirties,male
77412,039054,thirties,male
77413,105793,twenties,male
77414,087004,teens,female
77415,064406,fourties,female
77416,068386,twenties,male
77417,125360,fifties,male
77418,057257,twenties,male
77419,010700,thirties,female
77420,142646,twenties,male
77421,138289,twenties,male
77422,130457,twenties,male
77423,052827,fourties,female
77424,003838,fifties,female
77425,135714,thirties,male
77426,069506,fourties,male
77427,025497,fourties,male
77428,142671,twenties,male
77429,075272,twenties,male
77430,082036,twenties,male
77431,074934,fourties,male
77432,144705,thirties,female
77433,047759,sixties,male
77434,014607,fifties,male
77435,094081,twenties,male
77436,080386,thirties,male
77437,079305,twenties,male
77438,131445,fifties,male
77439,025931,twenties,male
77440,007546,twenties,male
77441,112729,thirties,male
77442,019542,fourties,female
77443,013422,twenties,male
77444,034383,twenties,male
77445,049867,twenties,male
77446,024032,thirties,male
77447,018484,twenties,male
77448,035375,thirties,male
77449,130462,sixties,male
77450,062344,sixties,male
77451,017615,twenties,male
77452,006667,fourties,male
77453,069825,twenties,male
77454,042235,thirties,female
77455,132002,twenties,female
77456,090823,thirties,female
77457,001398,twenties,female
77458,059213,fifties,male
77459,048219,twenties,male
77460,018731,fourties,male
77461,130202,fifties,female
77462,067197,sixties,female
77463,048733,thirties,male
77464,018554,twenties,female
77465,115768,fourties,female
77466,014333,twenties,male
77467,033819,fourties,male
77468,131524,thirties,male
77469,080828,twenties,male
77470,039022,fourties,male
77471,039963,twenties,male
77472,112341,fourties,female
77473,142895,seventies,male
77474,052231,fourties,male
77475,044424,thirties,male
77476,066541,fourties,male
77477,109728,twenties,male
77478,123676,twenties,male
77479,094345,seventies,male
77480,034090,twenties,male
77481,028235,thirties,male
77482,055235,twenties,male
77483,081946,teens,male
77484,074461,fifties,male
77485,068525,twenties,male
77486,073241,twenties,male
77487,146398,twenties,male
77488,089692,twenties,female
77489,103631,sixties,male
77490,005056,twenties,male
77491,080140,twenties,male
77492,111829,fourties,male
77493,075130,sixties,male
77494,027269,thirties,female
77495,102578,fourties,male
77496,124279,seventies,female
77497,059290,thirties,female
77498,098395,twenties,male
77499,045327,twenties,male
77500,142650,twenties,male
77501,008148,fifties,male
77502,090507,twenties,male
77503,027709,thirties,female
77504,144203,seventies,male
77505,057418,twenties,male
77506,018154,seventies,male
77507,122700,fourties,male
77508,130118,fourties,male
77509,020278,fifties,female
77510,072480,twenties,male
77511,055383,teens,male
77512,029035,thirties,male
77513,145260,twenties,male
77514,138657,thirties,male
77515,055547,fourties,male
77516,110517,thirties,male
77517,137014,sixties,male
77518,121289,sixties,male
77519,007326,fifties,male
77520,144639,twenties,male
77521,044615,twenties,male
77522,117280,fifties,female
77523,016122,fourties,male
77524,059148,twenties,male
77525,088389,thirties,male
77526,046774,thirties,male
77527,116228,twenties,male
77528,046552,fourties,male
77529,059062,twenties,male
77530,033901,twenties,female
77531,002604,thirties,female
77532,050287,fifties,male
77533,068249,twenties,male
77534,097224,teens,male
77535,043946,fifties,male
77536,044245,twenties,male
77537,066626,thirties,female
77538,101340,thirties,male
77539,002830,sixties,male
77540,021480,twenties,male
77541,124073,fifties,female
77542,019028,twenties,male
77543,070115,thirties,male
77544,042589,thirties,male
77545,001622,twenties,male
77546,066868,twenties,male
77547,046599,twenties,female
77548,050554,twenties,male
77549,095703,thirties,male
77550,030231,twenties,male
77551,123775,teens,male
77552,099252,twenties,male
77553,102575,thirties,male
77554,106127,twenties,male
77555,036923,thirties,male
77556,022422,fourties,female
77557,029807,fourties,male
77558,119118,seventies,female
77559,056035,seventies,male
77560,077755,fourties,male
77561,037987,thirties,male
77562,016621,thirties,male
77563,023611,twenties,male
77564,009974,twenties,male
77565,037443,fifties,male
77566,086381,twenties,male
77567,061238,fourties,male
77568,006648,thirties,female
77569,139701,twenties,male
77570,091750,thirties,female
77571,051764,twenties,male
77572,058810,thirties,female
77573,111412,twenties,female
77574,039140,thirties,male
77575,069343,thirties,male
77576,139335,twenties,female
77577,117754,teens,male
77578,050272,fifties,female
77579,029580,thirties,male
77580,036677,twenties,male
77581,065132,fifties,female
77582,127368,fourties,male
77583,103063,twenties,male
77584,015029,twenties,male
77585,005843,twenties,male
77586,046959,twenties,male
77587,076557,teens,female
77588,007026,twenties,female
77589,083448,twenties,male
77590,041619,twenties,male
77591,139981,fourties,male
77592,143436,twenties,male
77593,029130,thirties,male
77594,002375,thirties,male
77595,006622,twenties,male
77596,097339,fifties,female
77597,038575,thirties,male
77598,103873,twenties,male
77599,000371,fifties,male
77600,017284,twenties,male
77601,062463,thirties,male
77602,143503,twenties,male
77603,142961,thirties,male
77604,064380,twenties,male
77605,129254,thirties,male
77606,090940,thirties,male
77607,135378,fifties,female
77608,019264,twenties,male
77609,073538,fourties,female
